"","matched","unmatched","canonical"
"M16SKIN3_50_2.txt",1170368,41044,1127981
"M16SKIN4_50_2.txt",527655,20303,513771
"M16SKIN5_50_2.txt",730904,30421,715379
"M16SKIN6_50_2.txt",735930,24601,726258
"M17BM1_50_2.txt",963795,32626,939148
"M17BM2_50_2.txt",759035,26432,752700
"M17GUT_50_2.txt",251495,7928,249337
"M17L_50_2.txt",548423,18856,543286
"M17LN1_50_2.txt",197681,6391,196910
"M17LN2_50_2.txt",412019,13082,401123
"M17LUNG_50_2.txt",487716,16138,482373
"M17S_50_2.txt",80472,2566,80178
"M17SKIN1_50_2.txt",551541,29314,545504
"M17SKIN2_50_2.txt",683138,23811,655820
"M17SKIN3_50_2.txt",899858,33250,878911
"M17SKIN4_50_2.txt",531055,20330,519146
"M17SKIN5_50_2.txt",791206,28556,770373
"M17SKIN6_50_2.txt",726187,29114,712838
"M18BM1_50_2.txt",886284,30282,878463
"M18BM2_50_2.txt",856962,29537,851384
"M18GUT_50_2.txt",135925,4364,135776
"M18L_50_2.txt",817750,27550,811572
"M18LN1_50_2.txt",661561,23058,646475
"M18LN2_50_2.txt",275687,8991,275350
"M18LUNG_50_2.txt",687532,23066,664830
"M18S_50_2.txt",533652,16953,529108
"M18SKIN1_50_2.txt",598680,23419,591990
"M18SKIN2_50_2.txt",717252,28522,699172
"M18SKIN3_50_2.txt",977391,37238,939353
"M18SKIN4_50_2.txt",519223,22553,504378
"M18SKIN5_50_2.txt",669923,23748,657851
"M18SKIN6_50_2.txt",737768,25861,718430
"M19BM1_50_2.txt",142268,5270,141785
"M19BM2_50_2.txt",507495,16791,504231
"M19GUT_50_2.txt",1425,39,1273
"M19L_50_2.txt",376511,20948,366878
"M19LN1_50_2.txt",433461,22620,421084
"M19LN2_50_2.txt",9584,335,9293
"M19LUNG_50_2.txt",597600,20432,578285
"M19S_50_2.txt",542296,18416,537395
"M19SKIN1_50_2.txt",551664,22303,541278
"M19SKIN2_50_2.txt",1077760,36773,1033357
"M19SKIN3_50_2.txt",1067197,44816,1033628
"M19SKIN4_50_2.txt",587115,21339,568060
"M19SKIN5_50_2.txt",507308,17619,497351
"M19SKIN6_50_2.txt",829782,29435,811651
"M1BM1_50_2.txt",960737,33515,950921
"M1BM2_50_2.txt",929430,32667,921252
"M1GUT_50_2.txt",300945,10221,299192
"M1L_50_2.txt",1256083,43735,1241412
"M1LN1_50_2.txt",562132,20915,547210
"M1LN2_50_2.txt",497606,24925,465835
"M1LUNG_50_2.txt",724307,28392,706768
"M1S_50_2.txt",49318,1631,48966
"M1SKIN1_50_2.txt",584422,19728,566766
"M1SKIN10_50_2.txt",530685,18081,528430
"M1SKIN11_50_2.txt",503956,22380,489123
"M1SKIN12_50_2.txt",518733,18149,507139
"M1SKIN2_50_2.txt",482488,15986,457264
"M1SKIN3_50_2.txt",502844,17296,483239
"M1SKIN4_50_2.txt",585082,20318,555724
"M1SKIN5_50_2.txt",473512,16556,455157
"M1SKIN6_50_2.txt",558241,20559,522904
"M1SKIN7_50_2.txt",726357,24788,714195
"M1SKIN8_50_2.txt",1011168,37427,996057
"M1SKIN9_50_2.txt",452247,16177,443249
"M20BM1_50_2.txt",492677,17375,484456
"M20BM2_50_2.txt",599851,20330,593843
"M20GUT_50_2.txt",1308,57,1189
"M20L_50_2.txt",737827,24405,724740
"M20LN1_50_2.txt",716435,41370,685302
"M20LN2_50_2.txt",13714,394,13471
"M20LUNG_50_2.txt",99887,3261,95675
"M20S_50_2.txt",758672,24100,750461
"M20SKIN1_50_2.txt",576677,21909,545005
"M20SKIN2_50_2.txt",786043,31262,768564
"M20SKIN3_50_2.txt",671946,27373,652969
"M20SKIN4_50_2.txt",794025,30510,772967
"M20SKIN5_50_2.txt",516422,17392,508084
"M20SKIN6_50_2.txt",806593,31067,793804
"M21BM1_50_2.txt",537575,21943,532360
"M21BM2_50_2.txt",893025,32948,888879
"M21GUT_50_2.txt",70240,2239,70076
"M21L_50_2.txt",517168,17405,513761
"M21LN1_50_2.txt",473150,15606,472299
"M21LN2_50_2.txt",231410,7490,231123
"M21LUNG_50_2.txt",577185,19526,548829
"M21S_50_2.txt",2736,101,2563
"M21SKIN1_50_2.txt",614855,30115,579148
"M21SKIN10_50_2.txt",1097956,40208,1062022
"M21SKIN11_50_2.txt",727698,27952,706225
"M21SKIN12_50_2.txt",959171,48998,933565
"M21SKIN2_50_2.txt",530160,18061,526659
"M21SKIN3_50_2.txt",832262,32653,818574
"M21SKIN4_50_2.txt",626936,23355,609683
"M21SKIN5_50_2.txt",619638,31703,598446
"M21SKIN6_50_2.txt",608543,20664,596872
"M21SKIN7_50_2.txt",485374,18519,472374
"M21SKIN8_50_2.txt",500115,16602,483769
"M21SKIN9_50_2.txt",973306,37854,946977
"M22BM1_50_2.txt",524403,18055,520497
"M22BM2_50_2.txt",675485,22714,668450
"M22GUT_50_2.txt",1523,50,1444
"M22L_50_2.txt",825912,29185,816192
"M22LN1_50_2.txt",651717,22559,626468
"M22LN2_50_2.txt",512303,16774,508862
"M22LUNG_50_2.txt",534050,17677,528248
"M22S_50_2.txt",1121596,37717,1107210
"M22SKIN1_50_2.txt",606574,24369,599666
"M22SKIN10_50_2.txt",507767,17569,506647
"M22SKIN11_50_2.txt",496448,18006,494586
"M22SKIN12_50_2.txt",836653,28739,799556
"M22SKIN2_50_2.txt",572269,20237,548846
"M22SKIN3_50_2.txt",528997,18147,515996
"M22SKIN4_50_2.txt",542785,29148,537907
"M22SKIN5_50_2.txt",622528,21602,603630
"M22SKIN6_50_2.txt",2587,102,2305
"M22SKIN7_50_2.txt",442700,14846,441895
"M22SKIN8_50_2.txt",542446,23164,521784
"M22SKIN9_50_2.txt",561483,19507,557005
"M23BM1_50_2.txt",627696,21025,623012
"M23BM2_50_2.txt",564883,19097,560708
"M23GUT_50_2.txt",267570,8501,267227
"M23L_50_2.txt",634907,21247,626879
"M23LN1_50_2.txt",481893,16202,465797
"M23LN2_50_2.txt",498795,16168,491817
"M23LUNG_50_2.txt",569227,27805,567366
"M23S_50_2.txt",582126,18679,577887
"M23SKIN1_50_2.txt",549907,20463,536913
"M23SKIN10_50_2.txt",603542,21591,544232
"M23SKIN11_50_2.txt",613646,53900,595571
"M23SKIN12_50_2.txt",729182,25523,728059
"M23SKIN2_50_2.txt",556413,19082,549751
"M23SKIN3_50_2.txt",326239,17948,310728
"M23SKIN4_50_2.txt",1033233,36678,1004922
"M23SKIN5_50_2.txt",555169,26308,542908
"M23SKIN6_50_2.txt",1277843,45880,1262668
"M23SKIN7_50_2.txt",535472,19922,525183
"M23SKIN8_50_2.txt",493898,16975,470905
"M23SKIN9_50_2.txt",608201,21093,605948
"M24BM1_50_2.txt",655629,23205,650225
"M24BM2_50_2.txt",562732,19371,558640
"M24GUT_50_2.txt",560591,19564,551690
"M24L_50_2.txt",586336,20601,572548
"M24LN1_50_2.txt",716858,26584,707140
"M24LN2_50_2.txt",548009,19128,542597
"M24LUNG_50_2.txt",590276,20287,583332
"M24S_50_2.txt",884250,28605,876602
"M24SKIN1_50_2.txt",960119,38685,928222
"M24SKIN10_50_2.txt",1228949,45433,1225660
"M24SKIN11_50_2.txt",641456,30354,615426
"M24SKIN12_50_2.txt",794084,37725,767338
"M24SKIN2_50_2.txt",525664,17982,499696
"M24SKIN3_50_2.txt",241282,12697,237874
"M24SKIN4_50_2.txt",497064,17448,483333
"M24SKIN5_50_2.txt",451179,21694,448663
"M24SKIN6_50_2.txt",758732,27226,737620
"M24SKIN7_50_2.txt",595301,20938,586061
"M24SKIN8_50_2.txt",575311,23082,560320
"M24SKIN9_50_2.txt",1593667,58789,1549161
"M25BM1_50_2.txt",456440,15571,454910
"M25BM2_50_2.txt",562814,18704,558520
"M25GUT_50_2.txt",1185,32,1055
"M25L_50_2.txt",371520,12115,371002
"M25LN1_50_2.txt",465756,15960,463679
"M25LN2_50_2.txt",490953,16111,460828
"M25LUNG_50_2.txt",549527,23810,525748
"M25S_50_2.txt",195144,5996,194782
"M25SKIN1_50_2.txt",527297,31585,507950
"M25SKIN10_50_2.txt",600006,24152,545863
"M25SKIN11_50_2.txt",757163,27081,736139
"M25SKIN12_50_2.txt",1029467,36238,984742
"M25SKIN2_50_2.txt",1458309,75492,1424322
"M25SKIN3_50_2.txt",205039,7356,194011
"M25SKIN4_50_2.txt",642916,21541,641909
"M25SKIN5_50_2.txt",1266496,43493,1236678
"M25SKIN6_50_2.txt",700667,23911,673234
"M25SKIN7_50_2.txt",561643,19703,546659
"M25SKIN8_50_2.txt",655046,23790,634031
"M25SKIN9_50_2.txt",836807,31638,787692
"M2BM1_50_2.txt",964228,32332,953087
"M2BM2_50_2.txt",681215,23433,675769
"M2GUT_50_2.txt",2382,74,2170
"M2L_50_2.txt",1255477,42466,1243437
"M2LN1_50_2.txt",604884,24129,584331
"M2LN2_50_2.txt",503299,20610,482466
"M2LUNG_50_2.txt",445473,14915,442093
"M2S_50_2.txt",455787,14982,452033
"M2SKIN1_50_2.txt",539092,18285,538309
"M2SKIN10_50_2.txt",491479,56033,451486
"M2SKIN11_50_2.txt",475358,16137,468144
"M2SKIN12_50_2.txt",576007,23522,566366
"M2SKIN2_50_2.txt",405044,14091,402090
"M2SKIN3_50_2.txt",354124,16824,341970
"M2SKIN4_50_2.txt",624135,22399,551118
"M2SKIN5_50_2.txt",519071,19959,508188
"M2SKIN6_50_2.txt",270423,9053,269347
"M2SKIN7_50_2.txt",662708,22922,644898
"M2SKIN8_50_2.txt",486437,16600,484458
"M2SKIN9_50_2.txt",416237,15013,410952
"M3BM1_50_2.txt",662768,25514,656234
"M3BM2_50_2.txt",727072,24758,720717
"M3GUT_50_2.txt",9880,338,9674
"M3L_50_2.txt",1212445,40836,1197587
"M3LN1_50_2.txt",79367,2666,79161
"M3LN2_50_2.txt",503926,20514,496058
"M3LUNG_50_2.txt",500525,17112,496209
"M3S_50_2.txt",2474,80,2217
"M3SKIN1_50_2.txt",505881,17087,488421
"M3SKIN10_50_2.txt",544773,19143,523044
"M3SKIN11_50_2.txt",411211,13988,408624
"M3SKIN12_50_2.txt",587743,25805,574321
"M3SKIN2_50_2.txt",470170,16136,465379
"M3SKIN3_50_2.txt",332398,11439,331183
"M3SKIN4_50_2.txt",576204,20379,553766
"M3SKIN5_50_2.txt",472120,15805,471003
"M3SKIN6_50_2.txt",526671,18154,518853
"M3SKIN7_50_2.txt",522936,17909,504277
"M3SKIN8_50_2.txt",520247,19867,493383
"M3SKIN9_50_2.txt",421411,27774,415456
"M5BM1_50_2.txt",1098694,37458,1084531
"M5BM2_50_2.txt",896783,29616,887823
"M5GUT_50_2.txt",2122,72,1893
"M5L_50_2.txt",1069056,34314,1057503
"M5LN1_50_2.txt",442004,14496,436324
"M5LN2_50_2.txt",467147,14913,463403
"M5LUNG_50_2.txt",485593,19606,481571
"M5S_50_2.txt",1177415,39435,1164278
"M5SKIN1_50_2.txt",507608,17350,498276
"M5SKIN10_50_2.txt",621911,29423,611544
"M5SKIN11_50_2.txt",490042,16630,489079
"M5SKIN12_50_2.txt",644122,22053,620703
"M5SKIN2_50_2.txt",756321,27765,750147
"M5SKIN3_50_2.txt",504550,17475,503736
"M5SKIN4_50_2.txt",559703,19613,533141
"M5SKIN5_50_2.txt",505782,26837,504947
"M5SKIN6_50_2.txt",666925,25383,649577
"M5SKIN7_50_2.txt",551661,18299,534610
"M5SKIN8_50_2.txt",578054,25685,574176
"M5SKIN9_50_2.txt",634571,26260,624975
"M6BM1_50_2.txt",525432,17157,520191
"M6BM2_50_2.txt",530816,18190,526870
"M6GUT_50_2.txt",76264,2378,76127
"M6L_50_2.txt",4459,129,4305
"M6LN1_50_2.txt",472587,16214,471445
"M6LN2_50_2.txt",562727,18784,552584
"M6LUNG_50_2.txt",415302,14485,413269
"M6S_50_2.txt",21794,794,21621
"M7BM1_50_2.txt",721060,24605,715543
"M7BM2_50_2.txt",952586,31443,945923
"M7GUT_50_2.txt",18138,578,18048
"M7L_50_2.txt",361896,11982,359228
"M7LN1_50_2.txt",77726,2693,77344
"M7LN2_50_2.txt",85740,2751,85574
"M7LUNG_50_2.txt",549585,33237,525077
"M7S_50_2.txt",491522,15815,487479
"M8BM1_50_2.txt",830129,28647,823637
"M8BM2_50_2.txt",902596,29676,896530
"M8GUT_50_2.txt",6879,244,6821
"M8L_50_2.txt",2371,87,2275
"M8LN1_50_2.txt",516935,17488,513759
"M8LN2_50_2.txt",487305,15905,476839
"M8LUNG_50_2.txt",470266,82046,468310
"M8S_50_2.txt",603058,19234,598554
"M9BM1_50_2.txt",589687,21150,584499
"M9BM2_50_2.txt",375226,12090,371976
"M9GUT_50_2.txt",1202,35,1145
"M9L_50_2.txt",390039,13107,389575
"M9LN1_50_2.txt",40563,1387,40249
"M9LN2_50_2.txt",19000,650,18658
"M9LUNG_50_2.txt",466236,15544,406621
"M9S_50_2.txt",133865,4545,132624
