"","matched","unmatched","canonical"
"M14BM2_75_4.txt",838929,27725,833429
"M14GUT_75_4.txt",571407,25011,569222
"M14L_75_4.txt",5032,176,4762
"M14LN1_75_4.txt",3842,246,3465
"M14LN2_75_4.txt",920342,29787,882597
"M14LUNG_75_4.txt",934629,34525,925952
"M14S_75_4.txt",1090288,34889,1081275
"M14SKIN1_75_4.txt",1014076,34838,966340
"M14SKIN10_75_4.txt",852551,28652,828151
"M14SKIN11_75_4.txt",943600,36021,940301
"M14SKIN12_75_4.txt",1154502,39868,1116727
"M14SKIN2_75_4.txt",812513,42324,791795
"M14SKIN3_75_4.txt",696601,32165,680680
"M14SKIN4_75_4.txt",864442,28377,766195
"M14SKIN5_75_4.txt",791508,24562,773348
"M14SKIN6_75_4.txt",824470,28369,760684
"M14SKIN7_75_4.txt",707960,24469,670749
"M14SKIN8_75_4.txt",802572,32527,791095
"M14SKIN9_75_4.txt",816599,36550,813491
"M15BM1_75_4.txt",1695188,56117,1669650
"M15BM2_75_4.txt",1798134,60975,1780387
"M15GUT_75_4.txt",802851,25467,797665
"M15L_75_4.txt",1924980,62349,1900921
"M15LN1_75_4.txt",714286,22329,708689
"M15LN2_75_4.txt",739602,23371,734860
"M15LUNG_75_4.txt",1619669,53589,1598735
"M15S_75_4.txt",2066113,65712,2043468
"M15SKIN1_75_4.txt",874271,31397,847902
"M15SKIN2_75_4.txt",928095,40073,890217
"M15SKIN3_75_4.txt",1924975,80672,1862369
"M15SKIN4_75_4.txt",864601,35213,851061
"M15SKIN5_75_4.txt",1146862,43559,1121720
"M15SKIN6_75_4.txt",835143,27718,815082
"M16BM1_75_4.txt",1612502,63691,1580334
"M16BM2_75_4.txt",557565,19224,553608
"M16GUT_75_4.txt",2121,84,1962
"M16L_75_4.txt",830768,28249,828471
"M16LN1_75_4.txt",611429,20744,574016
"M16LN2_75_4.txt",682581,23771,664241
"M16LUNG_75_4.txt",767294,32783,758258
"M16S_75_4.txt",3659,124,3333
"M16SKIN1_75_4.txt",930382,34057,908950
"M16SKIN2_75_4.txt",780451,26932,768415
"M16SKIN3_75_4.txt",1754540,61414,1686941
"M16SKIN4_75_4.txt",790631,30207,769930
"M16SKIN5_75_4.txt",1095771,45461,1071561
"M16SKIN6_75_4.txt",1103317,36700,1087098
"M17BM1_75_4.txt",1444924,48793,1407074
"M17BM2_75_4.txt",1137718,39501,1126310
"M17GUT_75_4.txt",376784,11921,373536
"M17L_75_4.txt",821555,28289,813643
"M17LN1_75_4.txt",296111,9559,294324
"M17LN2_75_4.txt",617226,19653,599201
"M17LUNG_75_4.txt",730293,24264,722359
"M17S_75_4.txt",120252,3733,119854
"M17SKIN1_75_4.txt",826494,43849,816932
"M17SKIN2_75_4.txt",1023956,35613,982093
"M17SKIN3_75_4.txt",1348759,49841,1314212
"M17SKIN4_75_4.txt",795587,30397,777776
"M17SKIN5_75_4.txt",1185939,42733,1155573
"M17SKIN6_75_4.txt",1088190,43844,1066878
"M18BM1_75_4.txt",1328171,45524,1316211
"M18BM2_75_4.txt",1284206,44166,1274650
"M18GUT_75_4.txt",203521,6492,203299
"M18L_75_4.txt",1225226,41523,1214306
"M18LN1_75_4.txt",991612,34434,968655
"M18LN2_75_4.txt",413187,13349,412698
"M18LUNG_75_4.txt",1030318,34691,994449
"M18S_75_4.txt",799562,25258,792774
"M18SKIN1_75_4.txt",897153,35084,885836
"M18SKIN2_75_4.txt",1075455,42291,1046119
"M18SKIN3_75_4.txt",1465317,55685,1405590
"M18SKIN4_75_4.txt",777669,33983,754962
"M18SKIN5_75_4.txt",1004051,35624,983564
"M18SKIN6_75_4.txt",1105942,38741,1075414
"M19BM1_75_4.txt",213136,7793,212420
"M19BM2_75_4.txt",760086,25227,755044
"M19GUT_75_4.txt",2143,67,1976
"M19L_75_4.txt",564261,31338,549807
"M19LN1_75_4.txt",649228,33829,630763
"M19LN2_75_4.txt",14410,507,14020
"M19LUNG_75_4.txt",895421,30682,866574
"M19S_75_4.txt",812434,27517,805169
"M19SKIN1_75_4.txt",826486,33448,811006
"M19SKIN2_75_4.txt",1616012,54922,1544943
"M19SKIN3_75_4.txt",1600082,67099,1545655
"M19SKIN4_75_4.txt",879803,31915,850565
"M19SKIN5_75_4.txt",760069,26229,744499
"M19SKIN6_75_4.txt",1243430,44038,1214480
"M1BM1_75_4.txt",1440174,50317,1422183
"M1BM2_75_4.txt",1393006,49055,1378953
"M1GUT_75_4.txt",451131,15247,447489
"M1L_75_4.txt",1882873,65697,1857571
"M1LN1_75_4.txt",842272,31368,819069
"M1LN2_75_4.txt",745276,37386,696556
"M1LUNG_75_4.txt",1085483,42646,1057526
"M1S_75_4.txt",73795,2418,73352
"M1SKIN1_75_4.txt",875605,29599,849266
"M1SKIN10_75_4.txt",794854,27227,791489
"M1SKIN11_75_4.txt",755151,33274,732871
"M1SKIN12_75_4.txt",777063,27228,759722
"M1SKIN2_75_4.txt",722465,24043,684647
"M1SKIN3_75_4.txt",752986,26008,723645
"M1SKIN4_75_4.txt",876903,30161,832106
"M1SKIN5_75_4.txt",709040,24888,680899
"M1SKIN6_75_4.txt",836339,30893,782708
"M1SKIN7_75_4.txt",1088702,37082,1068651
"M1SKIN8_75_4.txt",1516261,55860,1489637
"M1SKIN9_75_4.txt",677270,24235,663776
"M20BM1_75_4.txt",737990,25903,725590
"M20BM2_75_4.txt",899014,30358,890022
"M20GUT_75_4.txt",1997,77,1833
"M20L_75_4.txt",1106211,36409,1085176
"M20LN1_75_4.txt",1074014,61814,1024868
"M20LN2_75_4.txt",20592,614,20229
"M20LUNG_75_4.txt",149376,4839,143067
"M20S_75_4.txt",1137160,36001,1123158
"M20SKIN1_75_4.txt",863915,32934,816684
"M20SKIN2_75_4.txt",1178096,46924,1150094
"M20SKIN3_75_4.txt",1006883,41251,976507
"M20SKIN4_75_4.txt",1189657,46160,1157395
"M20SKIN5_75_4.txt",773693,25922,761088
"M20SKIN6_75_4.txt",1208690,46635,1188217
"M21BM1_75_4.txt",805356,32802,797524
"M21BM2_75_4.txt",1338522,49342,1330384
"M21GUT_75_4.txt",104859,3362,104618
"M21L_75_4.txt",774737,26015,769316
"M21LN1_75_4.txt",708575,23394,706765
"M21LN2_75_4.txt",346784,11086,346348
"M21LUNG_75_4.txt",864930,29130,822280
"M21S_75_4.txt",4115,146,3848
"M21SKIN1_75_4.txt",921605,45023,866304
"M21SKIN10_75_4.txt",1646102,60412,1586601
"M21SKIN11_75_4.txt",1090886,41693,1057869
"M21SKIN12_75_4.txt",1437998,73349,1398278
"M21SKIN2_75_4.txt",794240,26996,788481
"M21SKIN3_75_4.txt",1247040,48931,1219709
"M21SKIN4_75_4.txt",939500,35068,913823
"M21SKIN5_75_4.txt",928455,47675,896709
"M21SKIN6_75_4.txt",911962,30993,893711
"M21SKIN7_75_4.txt",726907,27712,707109
"M21SKIN8_75_4.txt",749096,24742,724383
"M21SKIN9_75_4.txt",1458876,56922,1416919
"M22BM1_75_4.txt",785620,27020,779348
"M22BM2_75_4.txt",1012382,34070,1000833
"M22GUT_75_4.txt",2290,72,2180
"M22L_75_4.txt",1237403,43996,1222390
"M22LN1_75_4.txt",976705,33877,938769
"M22LN2_75_4.txt",767351,25132,760204
"M22LUNG_75_4.txt",799994,26497,791312
"M22S_75_4.txt",1681479,56638,1657722
"M22SKIN1_75_4.txt",908891,36656,897387
"M22SKIN10_75_4.txt",760711,26201,759040
"M22SKIN11_75_4.txt",743238,27149,740480
"M22SKIN12_75_4.txt",1253642,43062,1196252
"M22SKIN2_75_4.txt",857386,30388,822905
"M22SKIN3_75_4.txt",792319,27282,772309
"M22SKIN4_75_4.txt",813264,43628,806013
"M22SKIN5_75_4.txt",933011,32357,905240
"M22SKIN6_75_4.txt",3912,140,3466
"M22SKIN7_75_4.txt",663092,22104,660443
"M22SKIN8_75_4.txt",812587,34745,780745
"M22SKIN9_75_4.txt",841323,29215,834498
"M23BM1_75_4.txt",940805,31365,933578
"M23BM2_75_4.txt",846450,28608,839908
"M23GUT_75_4.txt",400938,12697,400394
"M23L_75_4.txt",951492,31874,939474
"M23LN1_75_4.txt",721689,24263,696995
"M23LN2_75_4.txt",746863,24300,735522
"M23LUNG_75_4.txt",852720,41804,849217
"M23S_75_4.txt",872499,27748,865715
"M23SKIN1_75_4.txt",823758,30769,803570
"M23SKIN10_75_4.txt",904540,32314,816201
"M23SKIN11_75_4.txt",919609,80928,892421
"M23SKIN12_75_4.txt",1093022,38084,1089846
"M23SKIN2_75_4.txt",833688,28529,823577
"M23SKIN3_75_4.txt",489143,26775,465972
"M23SKIN4_75_4.txt",1548902,54918,1504332
"M23SKIN5_75_4.txt",831958,39311,813709
"M23SKIN6_75_4.txt",1915403,68797,1879597
"M23SKIN7_75_4.txt",802113,29902,786661
"M23SKIN8_75_4.txt",739807,25258,704592
"M23SKIN9_75_4.txt",911295,31792,907038
"M24BM1_75_4.txt",982777,34600,974980
"M24BM2_75_4.txt",843161,29026,836881
"M24GUT_75_4.txt",840130,29150,825945
"M24L_75_4.txt",878597,30798,857976
"M24LN1_75_4.txt",1074581,39682,1058597
"M24LN2_75_4.txt",821054,28594,811972
"M24LUNG_75_4.txt",884544,30320,874118
"M24S_75_4.txt",1325178,42897,1310347
"M24SKIN1_75_4.txt",1439237,58076,1390101
"M24SKIN10_75_4.txt",1842130,68389,1832334
"M24SKIN11_75_4.txt",961394,45466,920964
"M24SKIN12_75_4.txt",1190112,56545,1149458
"M24SKIN2_75_4.txt",787389,26999,748404
"M24SKIN3_75_4.txt",361607,18895,356541
"M24SKIN4_75_4.txt",744532,25942,723909
"M24SKIN5_75_4.txt",675884,32342,672106
"M24SKIN6_75_4.txt",1137328,40664,1104505
"M24SKIN7_75_4.txt",891962,31422,876752
"M24SKIN8_75_4.txt",861867,34691,837893
"M24SKIN9_75_4.txt",2388644,88191,2317043
"M25BM1_75_4.txt",683605,23344,679755
"M25BM2_75_4.txt",843429,27907,837174
"M25GUT_75_4.txt",1811,50,1626
"M25L_75_4.txt",556771,18175,556000
"M25LN1_75_4.txt",697665,23820,694505
"M25LN2_75_4.txt",735218,24079,690310
"M25LUNG_75_4.txt",823430,35549,787811
"M25S_75_4.txt",292280,9019,290392
"M25SKIN1_75_4.txt",789764,47443,760723
"M25SKIN10_75_4.txt",898860,36480,817712
"M25SKIN11_75_4.txt",1134876,40524,1101956
"M25SKIN12_75_4.txt",1543086,54489,1474776
"M25SKIN2_75_4.txt",2185829,113377,2128848
"M25SKIN3_75_4.txt",306938,10983,290342
"M25SKIN4_75_4.txt",963584,32368,960702
"M25SKIN5_75_4.txt",1898606,65261,1849442
"M25SKIN6_75_4.txt",1050344,35691,1008786
"M25SKIN7_75_4.txt",841430,29654,819067
"M25SKIN8_75_4.txt",982011,35368,948560
"M25SKIN9_75_4.txt",1253985,47340,1177461
"M2BM1_75_4.txt",1445311,48609,1426794
"M2BM2_75_4.txt",1020962,35176,1011777
"M2GUT_75_4.txt",3572,121,3265
"M2L_75_4.txt",1882371,63422,1860540
"M2LN1_75_4.txt",906470,36197,875664
"M2LN2_75_4.txt",753977,30763,721260
"M2LUNG_75_4.txt",666910,22478,661866
"M2S_75_4.txt",682569,22499,676906
"M2SKIN1_75_4.txt",807619,27372,806425
"M2SKIN10_75_4.txt",736204,83944,676474
"M2SKIN11_75_4.txt",711700,24334,699396
"M2SKIN12_75_4.txt",863011,35264,846485
"M2SKIN2_75_4.txt",606828,21158,600880
"M2SKIN3_75_4.txt",530775,25324,512610
"M2SKIN4_75_4.txt",935230,33704,823766
"M2SKIN5_75_4.txt",777583,29932,760056
"M2SKIN6_75_4.txt",405146,13571,403532
"M2SKIN7_75_4.txt",993435,34165,964986
"M2SKIN8_75_4.txt",728411,24897,725481
"M2SKIN9_75_4.txt",623640,22470,614645
"M3BM1_75_4.txt",993377,38223,978761
"M3BM2_75_4.txt",1089552,37259,1079922
"M3GUT_75_4.txt",14824,511,14506
"M3L_75_4.txt",1817737,61106,1793169
"M3LN1_75_4.txt",118426,4043,118141
"M3LN2_75_4.txt",754725,30821,741115
"M3LUNG_75_4.txt",749572,25646,743148
"M3S_75_4.txt",3732,122,3337
"M3SKIN1_75_4.txt",757766,25546,731602
"M3SKIN10_75_4.txt",816230,28563,783760
"M3SKIN11_75_4.txt",616079,20950,611602
"M3SKIN12_75_4.txt",880536,38834,859805
"M3SKIN2_75_4.txt",703987,24276,695191
"M3SKIN3_75_4.txt",498405,17012,495817
"M3SKIN4_75_4.txt",863294,30572,828432
"M3SKIN5_75_4.txt",707030,23714,705358
"M3SKIN6_75_4.txt",788939,27184,777232
"M3SKIN7_75_4.txt",783413,26834,755205
"M3SKIN8_75_4.txt",779230,29950,737995
"M3SKIN9_75_4.txt",630965,41763,621917
"M5BM1_75_4.txt",1647183,56275,1622786
"M5BM2_75_4.txt",1344146,44352,1328898
"M5GUT_75_4.txt",3183,99,2858
"M5L_75_4.txt",1602548,51542,1582975
"M5LN1_75_4.txt",661845,21833,654026
"M5LN2_75_4.txt",699577,22408,693178
"M5LUNG_75_4.txt",727226,29294,721180
"M5S_75_4.txt",1765092,59051,1740951
"M5SKIN1_75_4.txt",760331,26011,746517
"M5SKIN10_75_4.txt",932162,43954,916268
"M5SKIN11_75_4.txt",733800,24947,732399
"M5SKIN12_75_4.txt",965535,32956,930677
"M5SKIN2_75_4.txt",1133582,41573,1117560
"M5SKIN3_75_4.txt",755752,26129,754540
"M5SKIN4_75_4.txt",838691,29354,798760
"M5SKIN5_75_4.txt",757309,40499,756107
"M5SKIN6_75_4.txt",999858,37756,973381
"M5SKIN7_75_4.txt",826396,27479,799981
"M5SKIN8_75_4.txt",866106,38481,860343
"M5SKIN9_75_4.txt",950848,39578,935167
"M6BM1_75_4.txt",787005,25841,779066
"M6BM2_75_4.txt",795260,27174,789414
"M6GUT_75_4.txt",113828,3583,113626
"M6L_75_4.txt",6708,209,6479
"M6LN1_75_4.txt",707813,24217,706113
"M6LN2_75_4.txt",843444,27880,827279
"M6LUNG_75_4.txt",622278,21671,619304
"M6S_75_4.txt",32759,1184,32529
"M7BM1_75_4.txt",1080703,36878,1071293
"M7BM2_75_4.txt",1427978,47055,1413958
"M7GUT_75_4.txt",27323,863,27221
"M7L_75_4.txt",542566,17912,538402
"M7LN1_75_4.txt",116034,4036,115455
"M7LN2_75_4.txt",127986,4167,127742
"M7LUNG_75_4.txt",823602,49691,786902
"M7S_75_4.txt",735891,23824,729845
"M8BM1_75_4.txt",1243978,42835,1232088
"M8BM2_75_4.txt",1352789,44573,1342371
"M8GUT_75_4.txt",10346,342,10252
"M8L_75_4.txt",3569,127,3414
"M8LN1_75_4.txt",774465,26045,768524
"M8LN2_75_4.txt",729653,23918,714109
"M8LUNG_75_4.txt",704563,122824,701634
"M8S_75_4.txt",903763,28773,896955
"M9BM1_75_4.txt",883497,31789,874424
"M9BM2_75_4.txt",562364,18084,557387
"M9GUT_75_4.txt",1840,51,1754
"M9L_75_4.txt",584446,19655,583757
"M9LN1_75_4.txt",60666,2068,60203
"M9LN2_75_4.txt",28574,992,28056
"M9LUNG_75_4.txt",698419,23167,607551
"M9S_75_4.txt",200341,6781,198460
